Time,"T° Read 2:485/20,528/20",A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
12:28:35,37,12059,13103,12995,13173,13176,12897,12680,12695,11309,12408,11883,11964,13606,OVRFLW,15010,OVRFLW,18190,OVRFLW,22271,OVRFLW,15055,OVRFLW,13311,13930,13915,OVRFLW,21526,OVRFLW,11445,OVRFLW,22727,OVRFLW,11400,OVRFLW,13674,14348,14141,6522,12884,OVRFLW,11187,OVRFLW,21599,OVRFLW,11405,OVRFLW,13871,14666,14027,6581,35678,22324,11093,27751,14821,32614,11662,24726,13974,14742,14005,14592,6335,14575,14277,14864,14409,14525,14432,14770,13978,14781,14188,15033,6300,14097,13957,14021,13981,14320,14312,14230,13959,15075,13664,15489,15244,14713,15133,14978,14966,15947,14862,14998,14768,14710
12:38:35,37,11948,13048,12987,13251,13173,12909,12649,12651,11239,12325,11846,11896,13659,OVRFLW,14979,OVRFLW,18263,OVRFLW,22304,OVRFLW,15213,OVRFLW,13235,13904,13927,OVRFLW,21583,OVRFLW,11461,OVRFLW,22739,OVRFLW,11426,OVRFLW,13632,14400,14098,6601,12882,OVRFLW,11263,OVRFLW,21588,OVRFLW,11429,OVRFLW,13878,14699,14034,6614,39218,22236,11061,27988,14850,32836,11627,24971,13983,14742,14111,14674,6373,14556,14308,14823,14379,14558,14487,14751,14018,14814,14218,15116,6277,14158,14048,14104,14021,14354,14357,14197,13912,15053,13633,15507,15268,14715,15090,14977,15042,15958,14811,15027,14786,14837
12:48:35,37,12037,13058,13043,13230,13233,12898,12648,12674,11345,12279,11770,11934,13555,OVRFLW,15133,OVRFLW,18375,OVRFLW,22376,OVRFLW,15348,OVRFLW,13329,13930,13982,OVRFLW,21789,OVRFLW,11528,OVRFLW,22829,OVRFLW,11466,OVRFLW,13723,14461,14133,6588,12989,OVRFLW,11376,OVRFLW,21765,OVRFLW,11479,OVRFLW,13976,14758,14061,6617,42962,22326,11176,28118,14949,33016,11669,25376,14005,14818,14126,14791,6419,14610,14355,14882,14476,14628,14561,14875,14103,14832,14223,15181,6329,14228,14090,14188,14110,14366,14379,14453,14050,15116,13645,15557,15323,14776,15187,15087,15014,15987,14920,15055,14880,14800
12:58:35,37,12063,13045,13060,13307,13213,12933,12652,12691,11284,12319,11779,11892,13718,OVRFLW,15262,OVRFLW,18444,OVRFLW,22505,OVRFLW,15489,OVRFLW,13400,13900,14079,OVRFLW,21918,OVRFLW,11602,OVRFLW,23080,OVRFLW,11542,OVRFLW,13731,14472,14184,6615,13091,OVRFLW,11392,OVRFLW,21835,OVRFLW,11569,OVRFLW,13996,14826,14094,6636,46520,22745,11194,28549,14981,33176,11719,25524,14063,14850,14200,14859,6465,14731,14465,14997,14554,14703,14674,14944,14103,14889,14315,15393,6347,14356,14145,14291,14203,14454,14456,14494,14109,15142,13712,15609,15332,14823,15299,15106,15093,16087,14971,15132,14852,14894
13:08:35,37,11943,13045,13029,13282,13259,12927,12727,12600,11307,12278,11748,11830,13694,OVRFLW,15223,OVRFLW,18468,OVRFLW,22563,OVRFLW,15487,OVRFLW,13315,13951,14033,OVRFLW,21947,OVRFLW,11588,OVRFLW,23077,OVRFLW,11431,OVRFLW,13712,14444,14200,6600,13103,OVRFLW,11339,OVRFLW,21919,OVRFLW,11497,OVRFLW,13967,14787,14086,6640,49743,22608,11223,28573,15006,33166,11785,25792,14096,14786,14182,14905,6439,14660,14388,14880,14527,14686,14679,14919,14102,14868,14224,15363,6319,14306,14128,14290,14215,14441,14408,14400,14042,15209,13648,15555,15334,14767,15194,15119,15091,16041,14946,15169,14916,14888
13:18:35,37,11902,13051,13027,13264,13271,12950,12672,12638,11342,12242,11723,11788,13639,OVRFLW,15301,OVRFLW,18527,OVRFLW,22575,OVRFLW,15573,OVRFLW,13400,13937,14089,OVRFLW,22111,OVRFLW,11644,OVRFLW,23115,OVRFLW,11536,OVRFLW,13762,14531,14230,6596,13120,OVRFLW,11410,OVRFLW,21932,OVRFLW,11555,OVRFLW,14036,14825,14075,6679,53431,22742,11230,28662,15040,33049,11728,25891,14096,14867,14160,14984,6490,14784,14435,14964,14527,14739,14650,14983,14112,14866,14238,15442,6349,14322,14216,14280,14194,14431,14458,14458,14107,15172,13545,15550,15307,14792,15223,15165,15091,16095,14976,15250,14945,14828
13:28:35,36.9,11875,13076,13057,13258,13217,12953,12614,12647,11349,12225,11714,11696,13624,OVRFLW,15369,OVRFLW,18534,OVRFLW,22576,OVRFLW,15641,OVRFLW,13389,13935,14006,OVRFLW,22181,OVRFLW,11614,OVRFLW,23106,OVRFLW,11523,OVRFLW,13726,14534,14139,6657,13207,OVRFLW,11448,OVRFLW,22046,OVRFLW,11590,OVRFLW,14094,14822,14103,6674,57278,22796,11242,28674,15091,33169,11760,26094,14090,14861,14167,15007,6489,14788,14486,14972,14634,14727,14657,14972,14091,14967,14289,15447,6368,14322,14178,14293,14190,14448,14544,14445,14123,15213,13536,15617,15327,14828,15303,15131,15154,16080,15006,15193,14962,14798
13:38:35,36.9,11798,13015,13017,13258,13215,12886,12640,12569,11332,12122,11665,11591,13591,OVRFLW,15387,OVRFLW,18542,OVRFLW,22562,OVRFLW,15715,OVRFLW,13376,13902,14002,OVRFLW,22171,OVRFLW,11600,OVRFLW,23103,OVRFLW,11574,OVRFLW,13709,14446,14187,6643,13176,OVRFLW,11371,OVRFLW,22041,OVRFLW,11577,OVRFLW,14059,14811,14019,6697,60890,22896,11257,28848,15027,33332,11767,26255,14049,14833,14091,15009,6507,14756,14453,14976,14556,14742,14679,14985,14061,14925,14201,15477,6346,14303,14143,14300,14156,14453,14424,14410,14066,15149,13535,15603,15328,14771,15252,15110,15141,16100,14983,15164,14916,14782
13:48:35,37,11781,12963,13022,13229,13207,12882,12628,12584,11369,12201,11661,11551,13644,OVRFLW,15425,OVRFLW,18659,OVRFLW,22671,OVRFLW,15703,OVRFLW,13417,13901,13994,OVRFLW,22307,OVRFLW,11643,OVRFLW,23252,OVRFLW,11516,OVRFLW,13844,14566,14181,6644,13220,OVRFLW,11461,OVRFLW,22110,OVRFLW,11666,OVRFLW,14089,14805,14061,6671,64745,22965,11342,28966,15139,33647,11802,26431,14144,14868,14188,15118,6497,14757,14462,15073,14582,14763,14674,15007,14163,14878,14266,15562,6356,14341,14232,14293,14157,14457,14505,14475,14203,15195,13485,15614,15307,14829,15218,15150,15126,16163,14974,15230,14912,14772
13:58:35,37,11768,13001,13006,13260,13254,12916,12625,12533,11467,12132,11572,11511,13633,OVRFLW,15595,OVRFLW,18622,OVRFLW,22845,OVRFLW,15849,OVRFLW,13410,13935,14083,OVRFLW,22467,OVRFLW,11735,OVRFLW,23314,OVRFLW,11631,OVRFLW,13883,14492,14242,6666,13348,OVRFLW,11476,OVRFLW,22195,OVRFLW,11651,OVRFLW,14042,14890,14085,6750,68868,23142,11302,29021,15158,33653,11864,26616,14118,14922,14250,15218,6558,14915,14559,15109,14698,14867,14758,15074,14246,14960,14268,15692,6395,14402,14306,14358,14236,14547,14550,14559,14221,15228,13564,15653,15438,14912,15283,15180,15262,16238,15079,15289,14951,14760
14:08:35,37,11777,13042,13009,13231,13310,12890,12687,12494,11522,12140,11615,11475,13630,OVRFLW,15595,OVRFLW,18738,OVRFLW,22903,OVRFLW,15898,OVRFLW,13434,13902,14063,OVRFLW,22622,OVRFLW,11729,OVRFLW,23290,OVRFLW,11646,OVRFLW,13889,14528,14270,6685,13335,OVRFLW,11490,OVRFLW,22232,OVRFLW,11679,OVRFLW,14168,14856,14135,6757,72062,23287,11370,29148,15208,33802,11908,26641,14230,14920,14237,15272,6560,14903,14529,15179,14711,14848,14751,15091,14213,14967,14268,15655,6444,14394,14296,14380,14258,14587,14618,14618,14278,15204,13512,15696,15398,14921,15358,15191,15187,16211,15083,15270,14985,14808
14:18:35,36.9,11677,12969,13010,13238,13281,12930,12546,12507,11526,12078,11534,11396,13652,OVRFLW,15640,OVRFLW,18745,OVRFLW,22828,OVRFLW,15893,OVRFLW,13405,13836,14102,OVRFLW,22652,OVRFLW,11690,OVRFLW,23356,OVRFLW,11618,OVRFLW,13892,14490,14179,6663,13396,OVRFLW,11444,OVRFLW,22182,OVRFLW,11659,OVRFLW,14125,14830,14056,6711,75243,23283,11335,29131,15205,33722,11815,26623,14112,14883,14150,15275,6523,14846,14557,15097,14661,14817,14692,15068,14227,14977,14203,15754,6407,14447,14262,14333,14242,14555,14552,14599,14165,15221,13491,15618,15390,14873,15262,15181,15188,16268,15056,15306,14994,14788
14:28:35,37,11580,12975,12983,13267,13204,12878,12617,12517,11578,11971,11495,11264,13591,OVRFLW,15638,OVRFLW,18792,OVRFLW,22854,OVRFLW,15980,OVRFLW,13476,13814,14052,OVRFLW,22605,OVRFLW,11701,OVRFLW,23442,OVRFLW,11621,OVRFLW,13826,14543,14202,6706,13391,OVRFLW,11503,OVRFLW,22300,OVRFLW,11672,OVRFLW,14142,14868,14039,6771,78852,23382,11313,29298,15193,33973,11850,26639,14123,14981,14159,15358,6514,14914,14589,15111,14711,14839,14714,15085,14217,14945,14251,15769,6432,14459,14264,14378,14254,14602,14569,14537,14195,15177,13419,15590,15355,14857,15363,15248,15175,16227,15090,15322,14997,14810
14:38:35,37,11565,12951,13046,13270,13235,12899,12556,12438,11694,11957,11477,11269,13610,OVRFLW,15736,OVRFLW,18866,OVRFLW,22932,OVRFLW,16041,OVRFLW,13509,13930,14138,OVRFLW,22802,OVRFLW,11707,OVRFLW,23561,OVRFLW,11678,OVRFLW,13896,14553,14258,6705,13463,OVRFLW,11533,OVRFLW,22406,OVRFLW,11715,OVRFLW,14218,14918,14103,6826,81958,23492,11402,29109,15274,34202,11952,26962,14228,14946,14182,15483,6543,14922,14610,15156,14716,14847,14852,15094,14292,14994,14304,15895,6461,14510,14376,14451,14305,14586,14642,14582,14207,15206,13384,15690,15411,14869,15468,15224,15264,16198,15074,15346,15033,14826
14:48:35,37,11547,12922,13031,13248,13281,12913,12622,12492,11827,11983,11410,11170,13657,OVRFLW,15800,OVRFLW,18915,OVRFLW,22977,OVRFLW,16177,OVRFLW,13459,13887,13992,OVRFLW,22919,OVRFLW,11807,OVRFLW,23597,OVRFLW,11674,OVRFLW,13939,14506,14265,6765,13528,OVRFLW,11530,OVRFLW,22464,OVRFLW,11753,OVRFLW,14205,14922,14073,6805,85085,23518,11419,29442,15319,33899,11906,27028,14200,14886,14157,15465,6611,14920,14654,15211,14763,14877,14824,15143,14360,15016,14320,15932,6446,14506,14351,14507,14332,14705,14583,14649,14277,15208,13420,15718,15455,14943,15377,15343,15311,16281,15155,15341,15035,14719
14:58:35,37,11496,12993,12932,13290,13311,12898,12532,12450,11870,11963,11409,11081,13633,OVRFLW,15794,OVRFLW,18933,OVRFLW,23020,OVRFLW,16114,OVRFLW,13433,13901,14068,OVRFLW,22956,OVRFLW,11842,OVRFLW,23572,OVRFLW,11659,OVRFLW,13939,14518,14228,6754,13552,OVRFLW,11591,OVRFLW,22421,OVRFLW,11791,OVRFLW,14224,14908,14079,6829,88026,23761,11438,29390,15300,34154,11956,27141,14203,15006,14185,15499,6599,14999,14688,15214,14745,14969,14914,15118,14320,15016,14306,15997,6462,14545,14380,14491,14398,14676,14653,14618,14340,15152,13322,15716,15438,14916,15402,15262,15328,16243,15155,15380,15040,14764
15:08:35,37,11391,12876,12941,13112,13167,12803,12433,12306,11930,11854,11265,10934,13497,OVRFLW,15750,OVRFLW,18852,OVRFLW,22886,OVRFLW,16024,OVRFLW,13380,13736,13983,OVRFLW,22903,OVRFLW,11697,OVRFLW,23390,OVRFLW,11610,OVRFLW,13848,14399,14089,6732,13509,OVRFLW,11552,OVRFLW,22428,OVRFLW,11662,OVRFLW,14116,14715,13947,6810,90555,23628,11314,29467,15214,33981,11860,26979,14188,14791,14045,15464,6595,14807,14523,15060,14656,14844,14752,15036,14256,14853,14145,15943,6457,14402,14299,14358,14233,14539,14542,14582,14217,15149,13226,15602,15377,14834,15298,15160,15210,16156,14997,15248,14901,14632
15:18:35,37,11336,12860,12941,13159,13167,12802,12413,12299,12089,11810,11204,10956,13496,OVRFLW,15769,OVRFLW,18810,OVRFLW,22879,OVRFLW,16158,OVRFLW,13416,13720,14049,OVRFLW,22977,OVRFLW,11718,OVRFLW,23512,OVRFLW,11676,OVRFLW,13886,14449,14100,6733,13587,OVRFLW,11571,OVRFLW,22403,OVRFLW,11646,OVRFLW,14141,14764,14058,6758,93246,23657,11363,29280,15206,34057,11855,27021,14154,14796,14111,15478,6608,14841,14563,15179,14681,14866,14784,15035,14257,14846,14173,15967,6456,14508,14315,14406,14258,14599,14592,14550,14161,15124,13180,15482,15325,14808,15277,15180,15161,16229,15045,15262,14962,14621
15:28:35,37,11236,12837,12861,13102,13094,12765,12348,12258,12317,11761,11159,10864,13453,OVRFLW,15817,OVRFLW,18893,OVRFLW,22884,OVRFLW,16086,OVRFLW,13332,13614,13936,OVRFLW,22988,OVRFLW,11716,OVRFLW,23500,OVRFLW,11605,OVRFLW,13875,14365,14091,6737,13584,OVRFLW,11547,OVRFLW,22334,OVRFLW,11718,OVRFLW,14141,14786,13980,6810,95718,23706,11396,29566,15174,34038,11849,27006,14132,14781,14089,15583,6574,14849,14551,15182,14716,14748,14823,15013,14244,14864,14177,15991,6422,14427,14255,14352,14257,14576,14563,14598,14189,15144,13184,15501,15337,14830,15265,15126,15208,16158,15013,15336,14892,14603
15:38:35,37,11216,12813,12895,13183,13100,12741,12376,12254,12518,11768,11188,10791,13472,OVRFLW,15853,OVRFLW,18977,OVRFLW,23057,OVRFLW,16225,OVRFLW,13400,13703,13971,OVRFLW,23156,OVRFLW,11797,OVRFLW,23679,OVRFLW,11687,OVRFLW,13960,14448,14169,6735,13614,OVRFLW,11592,OVRFLW,22505,OVRFLW,11705,OVRFLW,14173,14829,14019,6820,OVRFLW,23880,11376,29674,15301,34423,11955,27238,14216,14896,14134,15665,6607,14910,14678,15184,14768,14917,14847,15067,14277,14890,14159,16086,6464,14535,14329,14371,14372,14616,14645,14627,14288,15145,13116,15625,15304,14848,15302,15237,15246,16233,15129,15352,14972,14659
15:48:35,37,11244,12824,12957,13243,13218,12826,12409,12335,12789,11763,11127,10818,13539,OVRFLW,15987,OVRFLW,19115,OVRFLW,23150,OVRFLW,16349,OVRFLW,13482,13723,14120,OVRFLW,23377,OVRFLW,11912,OVRFLW,23862,OVRFLW,11754,OVRFLW,14013,14531,14224,6806,13757,OVRFLW,11629,OVRFLW,22655,OVRFLW,11806,OVRFLW,14248,14906,14113,6868,OVRFLW,24036,11512,29823,15363,34583,12028,27536,14352,14911,14193,15810,6633,14967,14721,15270,14832,15004,14854,15199,14393,15026,14255,16281,6517,14541,14478,14528,14411,14741,14743,14728,14398,15238,13289,15687,15435,14911,15398,15273,15352,16291,15155,15389,15058,14680
15:58:35,37,11233,12801,12950,13163,13205,12774,12439,12319,13138,11699,11142,10694,13558,OVRFLW,16057,OVRFLW,19094,OVRFLW,23208,OVRFLW,16341,OVRFLW,13446,13754,14039,OVRFLW,23333,OVRFLW,11888,OVRFLW,23847,OVRFLW,11775,OVRFLW,14006,14465,14223,6805,13723,OVRFLW,11578,OVRFLW,22717,OVRFLW,11791,OVRFLW,14234,14979,14055,6895,OVRFLW,24133,11448,29756,15312,34642,12001,27620,14270,14908,14116,15802,6695,15057,14685,15252,14827,14952,14941,15171,14314,14976,14252,16228,6480,14525,14427,14531,14378,14732,14708,14706,14378,15143,13118,15667,15432,14853,15405,15224,15296,16277,15158,15429,15045,14662
16:08:35,37,11138,12803,12898,13155,13152,12720,12420,12200,13327,11655,11032,10623,13493,OVRFLW,16037,OVRFLW,19123,OVRFLW,23151,OVRFLW,16369,OVRFLW,13455,13611,14015,OVRFLW,23372,OVRFLW,11872,OVRFLW,23774,OVRFLW,11730,OVRFLW,13989,14426,14180,6808,13723,OVRFLW,11615,OVRFLW,22720,OVRFLW,11804,OVRFLW,14245,14931,14037,6851,OVRFLW,24081,11465,29983,15367,34670,11920,27677,14306,14920,14106,15786,6676,14966,14706,15262,14879,14946,14958,15155,14415,14966,14145,16316,6496,14557,14367,14542,14389,14693,14696,14725,14342,15250,13087,15604,15366,14878,15379,15289,15298,16250,15101,15392,15020,14632
16:18:35,37,11094,12824,12848,13220,13101,12723,12294,12203,13906,11675,10971,10457,13537,OVRFLW,16019,OVRFLW,19131,OVRFLW,23248,OVRFLW,16430,OVRFLW,13471,13663,14027,OVRFLW,23466,OVRFLW,11867,OVRFLW,23871,OVRFLW,11758,OVRFLW,13992,14466,14191,6836,13773,OVRFLW,11690,OVRFLW,22822,OVRFLW,11818,OVRFLW,14291,14878,14015,6928,OVRFLW,24250,11517,30039,15369,34748,12023,27816,14361,14978,14085,15950,6691,15048,14761,15298,14838,15061,14930,15215,14374,14988,14216,16292,6509,14588,14417,14517,14447,14701,14744,14763,14337,15208,13059,15624,15406,14895,15455,15335,15353,16336,15251,15483,15110,14596
16:28:35,37,10977,12723,12790,13083,13081,12645,12277,12072,14566,11520,10921,10357,13424,OVRFLW,16064,OVRFLW,19057,OVRFLW,23192,OVRFLW,16430,OVRFLW,13364,13578,14006,OVRFLW,23370,OVRFLW,11835,OVRFLW,23792,OVRFLW,11733,OVRFLW,13885,14385,14135,6793,13750,OVRFLW,11586,OVRFLW,22651,OVRFLW,11745,OVRFLW,14217,14765,13935,6903,OVRFLW,24202,11451,29934,15382,34693,11986,27615,14250,14824,14055,15885,6661,14996,14639,15254,14767,14922,14849,15168,14324,14871,14088,16376,6509,14497,14361,14442,14353,14632,14625,14668,14343,15133,12956,15613,15351,14822,15294,15142,15238,16234,15030,15325,14931,14467
16:38:35,37,10952,12722,12791,13091,13068,12667,12262,12060,15517,11491,10870,10313,13405,OVRFLW,16134,OVRFLW,19158,OVRFLW,23205,OVRFLW,16433,OVRFLW,13357,13568,13949,OVRFLW,23572,OVRFLW,11848,OVRFLW,23864,OVRFLW,11773,OVRFLW,13932,14368,14146,6784,13744,OVRFLW,11641,OVRFLW,22818,OVRFLW,11841,OVRFLW,14245,14791,13951,6838,OVRFLW,24239,11432,30166,15345,34596,11990,27774,14331,14850,14172,15963,6669,15021,14687,15257,14856,14978,14859,15124,14287,14900,14184,16445,6547,14509,14357,14506,14409,14709,14673,14672,14305,15151,12915,15599,15364,14807,15394,15240,15248,16285,15085,15404,14999,14529
16:48:35,37,10884,12700,12768,13101,13043,12637,12253,12069,16404,11479,10842,10285,13458,OVRFLW,16177,OVRFLW,19161,OVRFLW,23246,OVRFLW,16541,OVRFLW,13417,13549,13948,OVRFLW,23536,OVRFLW,11826,OVRFLW,23886,OVRFLW,11745,OVRFLW,13998,14428,14175,6822,13855,OVRFLW,11739,OVRFLW,22802,OVRFLW,11880,OVRFLW,14290,14762,14015,6868,OVRFLW,24425,11436,30123,15350,34836,12021,28010,14352,14882,14094,16047,6697,15056,14774,15353,14856,15048,14911,15178,14413,14899,14191,16443,6548,14586,14468,14570,14425,14749,14763,14720,14335,15150,12897,15657,15398,14865,15394,15260,15311,16254,15152,15397,15063,14547
16:58:35,37,10849,12731,12773,13155,13069,12672,12221,12111,17362,11454,10812,10187,13414,OVRFLW,16221,OVRFLW,19239,OVRFLW,23367,OVRFLW,16575,OVRFLW,13485,13617,14028,OVRFLW,23767,OVRFLW,11898,OVRFLW,24052,OVRFLW,11765,OVRFLW,14051,14428,14174,6826,13904,OVRFLW,11710,OVRFLW,22946,OVRFLW,11846,OVRFLW,14326,14839,14005,6901,OVRFLW,24500,11538,30459,15487,35182,12045,28007,14306,14877,14099,16073,6701,15025,14792,15343,14900,14989,14919,15282,14408,14935,14134,16516,6563,14682,14474,14488,14430,14791,14740,14770,14406,15192,12840,15593,15447,14842,15391,15277,15306,16333,15137,15440,15085,14595
17:08:35,37,10752,12663,12786,13082,13018,12575,12168,11994,18185,11414,10748,10107,13368,OVRFLW,16276,OVRFLW,19240,OVRFLW,23330,OVRFLW,16558,OVRFLW,13343,13479,13971,OVRFLW,23723,OVRFLW,11892,OVRFLW,23903,OVRFLW,11776,OVRFLW,13980,14407,14075,6866,13954,OVRFLW,11698,OVRFLW,22890,OVRFLW,11845,OVRFLW,14284,14832,13961,6862,OVRFLW,24525,11498,30360,15324,34864,12018,28029,14294,14792,14024,16000,6690,14972,14736,15296,14847,15029,14956,15222,14349,14875,14134,16480,6517,14555,14397,14477,14402,14720,14747,14714,14342,15181,12816,15586,15357,14873,15342,15262,15381,16292,15143,15373,15035,14376
17:18:35,37,10731,12608,12697,13029,12994,12597,12136,11908,19082,11316,10674,9971,13325,OVRFLW,16255,OVRFLW,19171,OVRFLW,23293,OVRFLW,16562,OVRFLW,13430,13415,13973,OVRFLW,23773,OVRFLW,11911,OVRFLW,24010,OVRFLW,11787,OVRFLW,13970,14398,14073,6827,13909,OVRFLW,11702,OVRFLW,22858,OVRFLW,11800,OVRFLW,14267,14794,13920,6875,OVRFLW,24496,11515,30231,15351,35077,12015,27959,14265,14825,14012,16072,6720,14981,14792,15337,14887,15001,14908,15200,14382,14785,14054,16606,6529,14573,14377,14523,14350,14715,14769,14641,14293,15088,12810,15502,15401,14851,15334,15262,15261,16225,15136,15423,15062,14382
17:28:35,37,10668,12538,12662,12999,12910,12514,12078,11912,20089,11229,10580,9848,13277,OVRFLW,16255,OVRFLW,19198,OVRFLW,23170,OVRFLW,16529,OVRFLW,13319,13419,13900,OVRFLW,23703,OVRFLW,11852,OVRFLW,23992,OVRFLW,11718,OVRFLW,13918,14303,13970,6848,13881,OVRFLW,11684,OVRFLW,22814,OVRFLW,11789,OVRFLW,14216,14753,13880,6893,OVRFLW,24554,11480,30443,15432,35007,11973,28047,14249,14760,14009,16056,6674,15000,14632,15268,14808,14915,14886,15158,14286,14774,13969,16587,6525,14554,14381,14511,14346,14695,14678,14668,14246,15053,12682,15470,15268,14801,15261,15129,15175,16257,15074,15314,14965,14328
17:38:35,37,10584,12437,12598,12912,12858,12451,12003,11816,21051,11132,10461,9691,13230,OVRFLW,16232,OVRFLW,19130,OVRFLW,23137,OVRFLW,16496,OVRFLW,13292,13350,13782,OVRFLW,23635,OVRFLW,11861,OVRFLW,23837,OVRFLW,11666,OVRFLW,13851,14200,13911,6771,13874,OVRFLW,11581,OVRFLW,22797,OVRFLW,11766,OVRFLW,14161,14729,13817,6865,OVRFLW,24486,11416,30259,15277,34821,11910,28050,14176,14683,13903,16022,6661,14870,14608,15201,14749,14908,14754,15101,14243,14703,13930,16425,6518,14518,14293,14419,14302,14615,14585,14564,14254,14937,12560,15396,15180,14738,15225,15117,15105,16179,15042,15286,14904,14225
17:48:35,37,10355,12360,12507,12769,12751,12302,11850,11757,22163,11043,10342,9543,13060,OVRFLW,16160,OVRFLW,18997,OVRFLW,23007,OVRFLW,16366,OVRFLW,13148,13146,13685,OVRFLW,23502,OVRFLW,11702,OVRFLW,23665,OVRFLW,11623,OVRFLW,13744,14121,13830,6757,13801,OVRFLW,11516,OVRFLW,22629,OVRFLW,11671,OVRFLW,14064,14518,13726,6812,OVRFLW,24298,11373,29999,15179,34477,11833,27910,14077,14554,13789,15987,6621,14820,14591,15084,14623,14789,14670,14991,14059,14613,13792,16423,6444,14386,14244,14365,14204,14470,14580,14531,14123,14855,12473,15306,15094,14596,15073,15052,15018,16068,14888,15182,14811,14181
17:58:35,36.9,10271,12279,12365,12700,12707,12225,11796,11626,22622,10930,10229,9454,13049,OVRFLW,16049,OVRFLW,18971,OVRFLW,22935,OVRFLW,16330,OVRFLW,13094,13168,13672,OVRFLW,23530,OVRFLW,11671,OVRFLW,23632,OVRFLW,11522,OVRFLW,13704,14016,13824,6748,13798,OVRFLW,11580,OVRFLW,22594,OVRFLW,11611,OVRFLW,14016,14484,13668,6803,OVRFLW,24357,11346,30037,15203,34320,11801,27919,14033,14520,13751,15963,6611,14770,14506,14978,14619,14722,14648,14927,14051,14561,13802,16409,6450,14356,14246,14275,14128,14421,14477,14423,14146,14836,12397,15220,15035,14556,15017,14893,14995,15988,14793,15086,14692,14015
18:08:35,37,10141,12126,12302,12584,12585,12079,11675,11437,23821,10760,10157,9318,12955,OVRFLW,16025,OVRFLW,18818,OVRFLW,22817,OVRFLW,16208,OVRFLW,12968,12970,13532,OVRFLW,23335,OVRFLW,11584,OVRFLW,23465,OVRFLW,11440,OVRFLW,13582,13949,13648,6708,13647,OVRFLW,11386,OVRFLW,22457,OVRFLW,11567,OVRFLW,13873,14307,13512,6739,OVRFLW,24044,11243,29929,15007,34344,11682,27705,13888,14358,13632,15846,6532,14619,14350,14865,14425,14586,14543,14803,14004,14406,13568,16296,6383,14178,14021,14158,14030,14336,14384,14302,13940,14671,12257,15100,14892,14409,14884,14761,14839,15799,14776,14974,14539,13874
18:18:35,37,10038,12028,12092,12465,12443,11995,11535,11360,24321,10613,9930,9085,12778,OVRFLW,15859,OVRFLW,18673,OVRFLW,22547,OVRFLW,16056,OVRFLW,12849,12811,13389,OVRFLW,23216,OVRFLW,11471,OVRFLW,23228,OVRFLW,11395,OVRFLW,13506,13787,13521,6614,13584,OVRFLW,11279,OVRFLW,22310,OVRFLW,11444,OVRFLW,13767,14237,13425,6661,OVRFLW,24033,11116,29607,14881,34031,11638,27497,13731,14238,13511,15764,6480,14477,14254,14787,14341,14493,14412,14662,13878,14268,13437,16144,6352,14144,13926,13984,13915,14160,14211,14191,13882,14505,12101,14908,14743,14251,14715,14643,14709,15662,14639,14830,14453,13724
18:28:35,37,9881,11914,11997,12346,12361,11876,11415,11239,25111,10536,9866,8967,12697,OVRFLW,15823,OVRFLW,18573,OVRFLW,22423,OVRFLW,16053,OVRFLW,12774,12755,13270,OVRFLW,23050,OVRFLW,11434,OVRFLW,23163,OVRFLW,11247,OVRFLW,13314,13603,13427,6602,13435,OVRFLW,11237,OVRFLW,22161,OVRFLW,11351,OVRFLW,13689,14117,13296,6645,OVRFLW,23830,11072,29455,14752,33745,11560,27390,13716,14125,13373,15669,6485,14400,14121,14649,14292,14453,14324,14602,13798,14148,13333,16071,6308,14046,13828,13899,13872,14085,14049,14056,13746,14389,11931,14832,14680,14144,14630,14507,14587,15562,14532,14724,14350,13630
